BirdID,LatinName,GermanName,EnglishName
3446,Melanerpes chrysauchen,Buntkopfspecht,Golden-naped Woodpecker
3447,Melanerpes chrysogenys,Goldwangenspecht,Golden-cheeked Woodpecker
3448,Melanerpes cruentatus,Gelbbrauenspecht,Yellow-tufted Woodpecker
3449,Melanerpes erythrocephalus,Rotkopfspecht,Red-headed Woodpecker
3450,Melanerpes flavifrons,Goldmaskenspecht,Yellow-fronted Woodpecker
3451,Melanerpes formicivorus,Eichelspecht,Acorn Woodpecker
3452,Melanerpes hoffmannii,Hoffmannspecht,Hoffmann's Woodpecker
3453,Melanerpes hypopolius,Fahlbrustspecht,Grey-breasted Woodpecker
3454,Melanerpes lewis,Blutgesichtspecht,Lewis's Woodpecker
3455,Melanerpes portoricensis,Puerto-Rico-Specht,Puerto Rican Woodpecker
3456,Melanerpes pucherani,Schläfenfleckspecht,Black-cheeked Woodpecker
3457,Melanerpes pygmaeus,Yucatánspecht,Yucatan Woodpecker
3458,Melanerpes radiolatus,Jamaikaspecht,Jamaican Woodpecker
3459,Melanerpes rubricapillus,Rotkappenspecht,Red-crowned Woodpecker
3460,Melanerpes striatus,Haitispecht,Hispaniolan Woodpecker
3461,Melanerpes superciliaris,Bahamaspecht,West Indian Woodpecker
3462,Melanerpes uropygialis,Gilaspecht,Gila Woodpecker
3463,Melaniparus afer,Kaprußmeise,Grey Tit
3464,Melaniparus albiventris,Weißbauch-Rußmeise,White-bellied Tit
3465,Melaniparus cinerascens,Akazienrußmeise,Ashy Tit
3466,Melaniparus funereus,Einfarb-Rußmeise,Dusky Tit
3467,Melaniparus leucomelas,Weißflügel-Rußmeise,White-winged Black-Tit
3468,Melaniparus niger,Sambesi-Rußmeise,Southern Black-Tit
3469,Melaniparus rufiventris,Rostbauch-Rußmeise,Rufous-bellied Tit
3470,Melaniparus thruppi,Somalirußmeise,Somali Tit
3471,Melanitta americana,Pazifiktrauerente,Black Scoter
3472,Melanitta fusca,Samtente,Velvet Scoter
3473,Melanitta nigra,Trauerente,Common Scoter
3474,Melanitta perspicillata,Brillenente,Surf Scoter
3475,Melanochlora sultanea,Sultansmeise,Sultan Tit
3476,Melanocorypha calandra,Kalanderlerche,Calandra Lark
3477,Melanocorypha maxima,Sumpflerche,Tibetan Lark
3478,Melanodera melanodera,Weißbart-Ammertangare,White-bridled Finch
3479,Melanodera xanthogramma,Gelbbart-Ammertangare,Yellow-bridled Finch
3480,Melanodryas cucullata,Schwarzkopfschnäpper,Hooded Robin
3481,Melanodryas vittata,Tasmanschnäpper,Dusky Robin
3482,Melanopareia elegans,Rotflügel-Bandvogel,Elegant Crescentchest
3483,Melanopareia maranonica,Weißflügel-Bandvogel,Marañon Crescentchest
3484,Melanopareia maximiliani,Olivscheitel-Bandvogel,Olive-crowned Crescentchest
3485,Melanopareia torquata,Rotnacken-Bandvogel,Collared Crescentchest
3486,Melanoptila glabrirostris,Glanzspottdrossel,Black Catbird
3487,Melanorectes nigrescens,Schwarzdickkopf,Black Pitohui
3488,Melanospiza bicolor,Jamaikagimpeltangare,Black-faced Grassquit
3489,Melanotis caerulescens,Blauspottdrossel,Blue Mockingbird
3490,Melanotis hypoleucus,Lasurspottdrossel,Blue-and-white Mockingbird
3491,Meleagris gallopavo,Truthuhn,Wild Turkey
3492,Meleagris ocellata,Pfauentruthuhn,Ocellated Turkey
3493,Meliarchus sclateri,Rostschwanz-Honigfresser,Makira Honeyeater
3494,Melidectes belfordi,Belfordhonigfresser,Belford's Melidectes
3495,Melidectes rufocrissalis,Reichenowhonigfresser,Yellow-browed Melidectes
3496,Melidora macrorrhina,Hakenliest,Hook-billed Kingfisher
3497,Meliphaga lewinii,Goldohr-Honigfresser,Lewin's Honeyeater
3498,Meliphaga notata,Torreshonigfresser,Yellow-spotted Honeyeater
3499,Melithreptus affinis,Schwarzkopf-Honigfresser,Black-headed Honeyeater
3500,Melithreptus albogularis,Weißkehl-Honigfresser,White-throated Honeyeater
3501,Melithreptus brevirostris,Braunkopf-Honigfresser,Brown-headed Honeyeater
3502,Melithreptus chloropsis,Weißbrauen-Honigfresser,Gilbert's Honeyeater
3503,Melithreptus gularis,Schwarzkinn-Honigfresser,Black-chinned Honeyeater
3504,Melithreptus lunatus,Mondstreif-Honigfresser,White-naped Honeyeater
3505,Melithreptus validirostris,Starkschnabel-Honigfresser,Strong-billed Honeyeater
3506,Mellisuga helenae,Bienenelfe,Bee Hummingbird
3507,Mellisuga minima,Zwergelfe,Vervain Hummingbird
3508,Melocichla mentalis,Bart-Bülbülgrasmücke,Moustached Grass-Warbler
3509,Melopsittacus undulatus,Wellensittich,Budgerigar
3510,Melopyrrha portoricensis,Rotkopf-Gimpeltangare,Puerto Rican Bullfinch
3511,Melopyrrha violacea,Rotbrauen-Gimpeltangare,Greater Antillean Bullfinch
3512,Melospiza georgiana,Sumpfammer,Swamp Sparrow
3513,Melospiza lincolnii,Lincolnammer,Lincoln's Sparrow
3514,Melospiza melodia,Singammer,Song Sparrow
3515,Melozone aberti,Schwarzkinn-Grundammer,Abert's Towhee
3516,Melozone albicollis,Weißkehl-Grundammer,White-throated Towhee
3517,Melozone biarcuata,Brillengrundammer,White-faced Ground-Sparrow
3518,Melozone cabanisi,Rotohr-Grundammer,Cabanis's Ground-Sparrow
3519,Melozone crissalis,Kaliforniengrundammer,California Towhee
3520,Melozone fusca,Braunrücken-Grundammer,Canyon Towhee
3521,Melozone kieneri,Rostnacken-Grundammer,Rusty-crowned Ground-Sparrow
3522,Melozone leucotis,Weißohr-Grundammer,White-eared Ground-Sparrow
3523,Menura alberti,Braunrücken-Leierschwanz,Albert's Lyrebird
3524,Menura novaehollandiae,Graurücken-Leierschwanz,Superb Lyrebird
3525,Mergellus albellus,Zwergsäger,Smew
3526,Mergus merganser,Gänsesäger,Goosander
3527,Mergus serrator,Mittelsäger,Red-breasted Merganser
3528,Merops albicollis,Weißkehlspint,White-throated Bee-eater
3529,Merops apiaster,Bienenfresser,European Bee-eater
3530,Merops bullockoides,Weißstirnspint,White-fronted Bee-eater
3531,Merops bulocki,Rotkehlspint,Red-throated Bee-eater
3532,Merops hirundineus,Schwalbenschwanzspint,Swallow-tailed Bee-eater
3533,Merops leschenaulti,Braunkopfspint,Chestnut-headed Bee-eater
3534,Merops oreobates,Bergspint,Cinnamon-chested Bee-eater
3535,Merops orientalis,Bronzescheitel-Smaragdspint,Asian Green Bee-eater
3536,Merops ornatus,Regenbogenspint,Rainbow Bee-eater
3537,Merops persicus,Blauwangenspint,Blue-cheeked Bee-eater
3538,Merops philippinus,Blauschwanzspint,Blue-tailed Bee-eater
3539,Merops pusillus,Zwergspint,Little Bee-eater
3540,Merops superciliosus,Madagaskarspint,Madagascar Bee-eater
3541,Merops variegatus,Blaubrustspint,Blue-breasted Bee-eater
3542,Merops viridis,Malaienspint,Blue-throated Bee-eater
3543,Merulaxis ater,Braunbauchtapaculo,Slaty Bristlefront
3544,Mesembrinibis cayennensis,Grünibis,Green Ibis
3545,Mesitornis unicolor,Einfarb-Stelzenralle,Brown Mesite
3546,Mesitornis variegatus,Weißbrust-Stelzenralle,White-breasted Mesite
3547,Metallura tyrianthina,Smaragdkehl-Glanzschwänzchen,Tyrian Metaltail
3548,Metallura williami,Grünglanzschwänzchen,Viridian Metaltail
3549,Metopidius indicus,Bronzeblatthühnchen,Bronze-winged Jacana
3550,Metopothrix aurantiaca,Orangestirn-Bündelnister,Orange-fronted Plushcrown
3551,Metriopelia melanoptera,Weißbugtäubchen,Black-winged Ground Dove
3552,Micrastur buckleyi,Vierbinden-Waldfalke,Buckley's Forest-Falcon
3553,Micrastur gilvicollis,Zweibinden-Waldfalke,Lined Forest-Falcon
3554,Micrastur mintoni,Mintonwaldfalke,Cryptic Forest-Falcon
3555,Micrastur mirandollei,Graurücken-Waldfalke,Slaty-backed Forest-Falcon
3556,Micrastur ruficollis,Sperberwaldfalke,Barred Forest-Falcon
3557,Micrastur semitorquatus,Kappenwaldfalke,Collared Forest-Falcon
3558,Micrathene whitneyi,Elfenkauz,Elf Owl
3559,Microbates cinereiventris,Graubauch-Degenschnäbler,Tawny-faced Gnatwren
3560,Microbates collaris,Halsband-Degenschnäbler,Collared Gnatwren
3561,Microcarbo niger,Kleinscharbe,Little Cormorant
3562,Microcentrum rhombifolium,Greater Angle-wing,Greater Angle-wing
3563,Microcerculus bambla,Weißbinden-Zaunkönig,Wing-banded Wren
3564,Microcerculus marginatus,Schuppenbrust-Zaunkönig,Scaly-breasted Wren
3565,Microcerculus philomela,Nachtigallzaunkönig,Nightingale Wren
3566,Microcerculus ustulatus,Flötenzaunkönig,Flutist Wren
3567,Microeca fascinans,Weißschwanzschnäpper,Jacky-winter
3568,Microeca flavigaster,Limonenbauchschnäpper,Lemon-bellied Flyrobin
3569,Microhierax fringillarius,Finkenfälkchen,Black-thighed Falconet
3570,Micromonacha lanceolata,Streifenfaulvogel,Lanceolated Monklet
3571,Micronisus gabar,Gabarhabicht,Gabar Goshawk
3572,Micropsitta finschii,Salomonenspechtpapagei,Finsch's Pygmy-Parrot
3573,Micropternus brachyurus,Rötelspecht,Rufous Woodpecker
3574,Micropygia schomburgkii,Augenfleckenralle,Ocellated Crake
3575,Microrhopias quixensis,Tropfenflügel-Ameisenfänger,Dot-winged Antwren
3576,Microspingus cabanisi,Graubrust-Finkentangare,Grey-throated Warbling Finch
3577,Microspingus erythrophrys,Rostbrauen-Finkentangare,Rusty-browed Warbling Finch
3578,Microspingus lateralis,Rotbürzel-Finkentangare,Buff-throated Warbling Finch
3579,Microspingus melanoleucus,Schwarzwangen-Finkentangare,Black-capped Warbling Finch
3580,Microspingus torquatus,Bandfinkentangare,Ringed Warbling Finch
3581,Microxenops milleri,Rotschwanz-Baumspäher,Rufous-tailed Xenops
3582,Milvago chimachima,Yellow-headed Caracara,Yellow-headed Caracara
3583,Milvago chimango,Chimango Caracara,Chimango Caracara
3584,Milvus migrans,Schwarzmilan,Black Kite
3585,Milvus milvus,Rotmilan,Red Kite
3586,Mimus dorsalis,Braunrücken-Spottdrossel,Brown-backed Mockingbird
3587,Mimus gilvus,Tropenspottdrossel,Tropical Mockingbird
3588,Mimus gundlachii,Gundlachspottdrossel,Bahama Mockingbird
3589,Mimus longicaudatus,Langschwanz-Spottdrossel,Long-tailed Mockingbird
3590,Mimus patagonicus,Patagonienspottdrossel,Patagonian Mockingbird
3591,Mimus polyglottos,Gartenspottdrossel,Northern Mockingbird
3592,Mimus saturninus,Camposspottdrossel,Chalk-browed Mockingbird
3593,Mimus thenca,Chilespottdrossel,Chilean Mockingbird
3594,Mimus triurus,Weißbinden-Spottdrossel,White-banded Mockingbird
3595,Minla ignotincta,Rotschwanzminla,Red-tailed Minla
3596,Mino dumontii,Papuaatzel,Yellow-faced Myna
3597,Mino kreffti,Bismarckatzel,Long-tailed Myna
3598,Miogryllus saussurei,Miogryllus saussurei,Miogryllus saussurei
3599,Mionectes macconnelli,Schwarzschnabel-Pipratyrann,McConnell's Flycatcher
3600,Mionectes oleagineus,Ockerbauch-Pipratyrann,Ochre-bellied Flycatcher
3601,Mionectes olivaceus,Olivkopf-Pipratyrann,Olive-streaked Flycatcher
3602,Mionectes rufiventris,Graukopf-Pipratyrann,Grey-hooded Flycatcher
3603,Mionectes striaticollis,Graukappen-Pipratyrann,Streak-necked Flycatcher
3604,Mirafra affinis,Jerdonlerche,Jerdon's Bushlark
3605,Mirafra africana,Kurzhaubenlerche,Rufous-naped Lark
3606,Mirafra apiata,Grasklapperlerche,Cape Clapper Lark
3607,Mirafra assamica,Bengalenlerche,Bengal Bushlark
3608,Mirafra cantillans,Singing Bushlark,Singing Bushlark
3609,Mirafra cheniana,Spottlerche,Melodious Lark
3610,Mirafra erythrocephala,Indochinalerche,Indochinese Bushlark
3611,Mirafra erythroptera,Rotflügellerche,Indian Bushlark
3612,Mirafra fasciolata,Ostklapperlerche,Eastern Clapper Lark
3613,Mirafra javanica,Horsfieldlerche,Singing Bushlark
3614,Mirafra passerina,Sperlingslerche,Monotonous Lark
3615,Mirafra rufocinnamomea,Baumklapperlerche,Flappet Lark
3616,Mitrephanes phaeocercus,Gelbbauch-Schnäppertyrann,Tufted Flycatcher
3617,Mitrospingus cassinii,Rußgesicht-Stärlingstangare,Dusky-faced Tanager
3618,Mitrospingus oleagineus,Olivmantel-Stärlingstangare,Olive-backed Tanager
3619,Mitu salvini,Salvinhokko,Salvin's Curassow
3620,Mitu tomentosum,Samthokko,Crestless Curassow
3621,Mitu tuberosum,Amazonashokko,Razor-billed Curassow
3622,Mixornis bornensis,Fleckenmeisentimalie,Bold-striped Tit-Babbler
3623,Mixornis flavicollis,Grauwangen-Meisentimalie,Grey-cheeked Tit-Babbler
3624,Mixornis gularis,Strichelmeisentimalie,Pin-striped Tit-Babbler
3625,Mixornis kelleyi,Graugesicht-Meisentimalie,Grey-faced Tit-Babbler
3626,Mniotilta varia,Kletterwaldsänger,Black-and-white Warbler
3627,Modulatrix stictigula,Fleckenkehlsopranist,Spot-throat
3628,Mohoua albicilla,Weißköpfchen,Whitehead
3629,Mohoua novaeseelandiae,Braunköpfchen,Pipipi
3630,Mohoua ochrocephala,Gelbköpfchen,Yellowhead
3631,Molothrus aeneus,Rotaugen-Kuhstärling,Bronzed Cowbird
3632,Molothrus ater,Braunkopf-Kuhstärling,Brown-headed Cowbird
3633,Molothrus bonariensis,Seidenkuhstärling,Shiny Cowbird
3634,Molothrus oryzivorus,Riesenkuhstärling,Giant Cowbird
3635,Molothrus rufoaxillaris,Rotachsel-Kuhstärling,Screaming Cowbird
3636,Momotus aequatorialis,Hochlandmotmot,Andean Motmot
3637,Momotus coeruliceps,Blauscheitelmotmot,Blue-capped Motmot
3638,Momotus lessonii,Diademmotmot,Lesson's Motmot
3639,Momotus mexicanus,Braunscheitelmotmot,Russet-crowned Motmot
3640,Momotus momota,Amazonasmotmot,Amazonian Motmot
3641,Momotus subrufescens,Rötelbauchmotmot,Whooping Motmot
3642,Monarcha castaneiventris,Schwarzrückenmonarch,Chestnut-bellied Monarch
3643,Monarcha frater,Schwarzflügelmonarch,Black-winged Monarch
3644,Monarcha melanopsis,Maskenmonarch,Black-faced Monarch
3645,Monarcha richardsii,Kappenmonarch,White-capped Monarch
3646,Monasa atra,Weißschulter-Faulvogel,Black Nunbird
3647,Monasa flavirostris,Gelbschnabel-Faulvogel,Yellow-billed Nunbird
3648,Monasa morphoeus,Weißstirn-Faulvogel,White-fronted Nunbird
3649,Monasa nigrifrons,Schwarzstirn-Faulvogel,Black-fronted Nunbird
3650,Montecincla fairbanki,Flötenhäherling,Palani Laughingthrush
3651,Monticola cinclorhyncha,Blaukopfrötel,Blue-capped Rock Thrush
3652,Monticola gularis,Amurrötel,White-throated Rock Thrush
3653,Monticola rufiventris,Kastanienbauchrötel,Chestnut-bellied Rock Thrush
3654,Monticola rupestris,Klippenrötel,Cape Rock Thrush
3655,Monticola saxatilis,Steinrötel,Common Rock Thrush
3656,Monticola sharpei,Madagaskarrötel,Forest Rock Thrush
3657,Monticola solitarius,Blaumerle,Blue Rock Thrush
3658,Montifringilla blanfordi,Blanforderdsperling,Blanford's Snowfinch
3659,Montifringilla nivalis,Schneesperling,White-winged Snowfinch
3660,Montifringilla taczanowskii,Weißbürzel-Erdsperling,White-rumped Snowfinch
3661,Morococcyx erythropygus,Drosselkuckuck,Lesser Ground-Cuckoo
3662,Morphnarchus princeps,Prinzenbussard,Barred Hawk
3663,Morphnus guianensis,Würgadler,Crested Eagle
3664,Morus bassanus,Basstölpel,Northern Gannet
3665,Motacilla aguimp,Witwenstelze,African Pied Wagtail
3666,Motacilla alba,Bachstelze,Pied Wagtail/White Wagtail
3667,Motacilla capensis,Kapstelze,Cape Wagtail
3668,Motacilla cinerea,Gebirgsstelze,Grey Wagtail
3669,Motacilla citreola,Zitronenstelze,Citrine Wagtail
3670,Motacilla clara,Langschwanzstelze,Mountain Wagtail
3671,Motacilla flava,Schafstelze,Western Yellow Wagtail
3672,Motacilla flaviventris,Madagaskarstelze,Madagascar Wagtail
3673,Motacilla grandis,Japanstelze,Japanese Wagtail
3674,Motacilla maderaspatensis,Weißbrauenstelze,White-browed Wagtail
3675,Motacilla tschutschensis,Tschuktschenstelze,Eastern Yellow Wagtail
3676,Mulleripicus fulvus,Celebesspecht,Ashy Woodpecker
3677,Mulleripicus pulverulentus,Puderspecht,Great Slaty Woodpecker
3678,Muscicapa adusta,Dunkelschnäpper,African Dusky Flycatcher
3679,Muscicapa aquatica,Sumpfschnäpper,Swamp Flycatcher
3680,Muscicapa dauurica,Braunschnäpper,Asian Brown Flycatcher
3681,Muscicapa ferruginea,Rostschnäpper,Ferruginous Flycatcher
3682,Muscicapa griseisticta,Strichelschnäpper,Grey-streaked Flycatcher
3683,Muscicapa muttui,Bambusschnäpper,Brown-breasted Flycatcher
3684,Muscicapa sibirica,Rußschnäpper,Dark-sided Flycatcher
3685,Muscicapa striata,Grauschnäpper,Spotted Flycatcher
3686,Muscicapa williamsoni,Williamsonschnäpper,Brown-streaked Flycatcher
3687,Muscigralla brevicauda,Stummelschwanztyrann,Short-tailed Field Tyrant
3688,Muscipipra vetula,Kerbschwanztyrann,Shear-tailed Grey Tyrant
3689,Muscisaxicola albilora,Rostkappen-Grundtyrann,White-browed Ground-Tyrant
3690,Muscisaxicola maculirostris,Schnabelfleck-Grundtyrann,Spot-billed Ground-Tyrant
3691,Musophaga rossae,Rossturako,Ross's Turaco
3692,Mustelirallus albicollis,Weißkehl-Sumpfhuhn,Ash-throated Crake
3693,Mustelirallus erythrops,Goldschnabel-Sumpfhuhn,Paint-billed Crake
3694,Myadestes coloratus,Buntklarino,Varied Solitaire
3695,Myadestes elisabeth,Kubaklarino,Cuban Solitaire
3696,Myadestes genibarbis,Bartklarino,Rufous-throated Solitaire
3697,Myadestes melanops,Maskenklarino,Black-faced Solitaire
3698,Myadestes obscurus,Hawaiiklarino,Omao
3699,Myadestes occidentalis,Braunrückenklarino,Brown-backed Solitaire
3700,Myadestes palmeri,Palmerklarino,Puaiohi
3701,Myadestes ralloides,Andenklarino,Andean Solitaire
3702,Myadestes townsendi,Townsendklarino,Townsend's Solitaire
3703,Myadestes unicolor,Schieferklarino,Slate-coloured Solitaire
3704,Mycerobas affinis,Gelbschenkel-Kernbeißer,Collared Grosbeak
3705,Mycerobas carnipes,Wacholderkernbeißer,White-winged Grosbeak
3706,Mycerobas icterioides,Goldkernbeißer,Black-and-yellow Grosbeak
3707,Mycteria americana,Waldstorch,Wood Stork
3708,Mycteria leucocephala,Buntstorch,Painted Stork
3709,Myiagra alecto,Glanzmonarch,Shining Flycatcher
3710,Myiagra caledonica,Pazifikmonarch,Melanesian Flycatcher
3711,Myiagra cyanoleuca,Seidenmonarch,Satin Flycatcher
3712,Myiagra ferrocyanea,Erzmonarch,Steel-blue Flycatcher
3713,Myiagra galeata,Molukkenmonarch,Moluccan Flycatcher
3714,Myiagra inquieta,Weißkehlmonarch,Restless Flycatcher
3715,Myiagra nana,Teebaummonarch,Paperbark Flycatcher
3716,Myiagra rubecula,Silbermonarch,Leaden Flycatcher
3717,Myiagra ruficollis,Breitschnabelmonarch,Broad-billed Flycatcher
3718,Myiagra vanikorensis,Rotbauchmonarch,Vanikoro Flycatcher
3719,Myiarchus antillarum,Puerto-Rico-Schopftyrann,Puerto Rican Flycatcher
3720,Myiarchus apicalis,Kolumbienschopftyrann,Apical Flycatcher
3721,Myiarchus barbirostris,Jamaikaschopftyrann,Sad Flycatcher
3722,Myiarchus cephalotes,Andenschopftyrann,Pale-edged Flycatcher
3723,Myiarchus cinerascens,Kalifornienschopftyrann,Ash-throated Flycatcher
3724,Myiarchus crinitus,Gelbbauch-Schopftyrann,Great Crested Flycatcher
3725,Myiarchus ferox,Kurzschopftyrann,Short-crested Flycatcher
3726,Myiarchus nuttingi,Braunwangen-Schopftyrann,Nutting's Flycatcher
3727,Myiarchus panamensis,Panamaschopftyrann,Panama Flycatcher
3728,Myiarchus phaeocephalus,Rußkappen-Schopftyrann,Sooty-crowned Flycatcher
3729,Myiarchus sagrae,Kubaschopftyrann,La Sagra's Flycatcher
3730,Myiarchus stolidus,Haitischopftyrann,Stolid Flycatcher
3731,Myiarchus swainsoni,Swainsonschopftyrann,Swainson's Flycatcher
3732,Myiarchus tuberculifer,Schwarzkappen-Schopftyrann,Dusky-capped Flycatcher
3733,Myiarchus tyrannulus,Braunschopftyrann,Brown-crested Flycatcher
3734,Myiarchus venezuelensis,Venezuelaschopftyrann,Venezuelan Flycatcher
3735,Myiarchus yucatanensis,Yucatánschopftyrann,Yucatan Flycatcher
3736,Myiobius atricaudus,Schwarzschwanzbekarde,Black-tailed Flycatcher
3737,Myiobius barbatus,Gelbbauchbekarde,Whiskered Flycatcher
3738,Myiobius sulphureipygius,Schwefelbürzelbekarde,Sulphur-rumped Flycatcher
3739,Myioborus albifrons,Weißstirn-Waldsänger,White-fronted Redstart
3740,Myioborus brunniceps,Braunkappen-Waldsänger,Brown-capped Redstart
3741,Myioborus castaneocapilla,Tepuiwaldsänger,Tepui Redstart
3742,Myioborus flavivertex,Gelbkronen-Waldsänger,Yellow-crowned Redstart
3743,Myioborus melanocephalus,Brillenwaldsänger,Spectacled Redstart
3744,Myioborus miniatus,Larvenwaldsänger,Slate-throated Redstart
3745,Myioborus ornatus,Schwarzohr-Waldsänger,Golden-fronted Redstart
3746,Myioborus pictus,Rotbrust-Waldsänger,Painted Redstart
3747,Myioborus torquatus,Halsband-Waldsänger,Collared Redstart
3748,Myiodynastes bairdii,Rostflügel-Maskentyrann,Baird's Flycatcher
3749,Myiodynastes chrysocephalus,Andenmaskentyrann,Golden-crowned Flycatcher
3750,Myiodynastes hemichrysus,Braunbart-Maskentyrann,Golden-bellied Flycatcher
3751,Myiodynastes luteiventris,Nord-Fleckenmaskentyrann,Sulphur-bellied Flycatcher
3752,Myiodynastes maculatus,Süd-Fleckenmaskentyrann,Streaked Flycatcher
3753,Myiomela leucura,Schattenschmätzer,White-tailed Robin
3754,Myiopagis caniceps,Grauolivtyrann,Grey-headed Elaenia
3755,Myiopagis flavivertex,Goldscheitel-Olivtyrann,Yellow-crowned Elaenia
3756,Myiopagis gaimardii,Weißscheitel-Olivtyrann,Forest Elaenia
3757,Myiopagis olallai,Vorgebirgs-Olivtyrann,Foothill Elaenia
3758,Myiopagis subplacens,Weißbrauen-Olivtyrann,Pacific Elaenia
3759,Myiopagis viridicata,Grünolivtyrann,Greenish Elaenia
3760,Myiophobus cryptoxanthus,Grauflecken-Schnäppertyrann,Olive-chested Flycatcher
3761,Myiophobus fasciatus,Rostschnäppertyrann,Bran-coloured Flycatcher
3762,Myiophobus flavicans,Gelbzügel-Schnäppertyrann,Flavescent Flycatcher
3763,Myiophobus phoenicomitra,Olivrücken-Schnäppertyrann,Orange-crested Flycatcher
3764,Myiopsitta monachus,Mönchssittich,Monk Parakeet
3765,Myiornis albiventris,Weißbauch-Zwergtyrann,White-bellied Pygmy-Tyrant
3766,Myiornis atricapillus,Schwarzkappen-Zwergtyrann,Black-capped Pygmy-Tyrant
3767,Myiornis auricularis,Ohrfleck-Zwergtyrann,Eared Pygmy-Tyrant
3768,Myiornis ecaudatus,Stummelschwanz-Zwergtyrann,Short-tailed Pygmy-Tyrant
3769,Myiotheretes fumigatus,Rußbuschtyrann,Smoky Bush-Tyrant
3770,Myiotheretes fuscorufus,Rostbinden-Buschtyrann,Rufous-bellied Bush-Tyrant
3771,Myiotheretes pernix,Santa-Marta-Buschtyrann,Santa Marta Bush-Tyrant
3772,Myiotheretes striaticollis,Streifenkehl-Buschtyrann,Streak-throated Bush-Tyrant
3773,Myiothlypis basilica,Santa-Marta-Waldsänger,Santa Marta Warbler
3774,Myiothlypis bivittata,Bindenwaldsänger,Two-banded Warbler
3775,Myiothlypis chrysogaster,Goldbauch-Waldsänger,Cuzco Warbler
3776,Myiothlypis cinereicollis,Graukehl-Waldsänger,Grey-throated Warbler
3777,Myiothlypis conspicillata,Weißzügel-Waldsänger,White-lored Warbler
3778,Myiothlypis coronata,Goldscheitel-Waldsänger,Russet-crowned Warbler
